shell_name,rho_fraction,gamma_multiplier,eta_label,eta_SD,eta_SR,eta_RD,branch_found,n_branches,n_points_lower,n_complex_points,hopf_found,hopf_outcome,hopf_L_c,hopf_omega,hopf_dalpha_dL,fold_found,L_fold,min_alpha_complex,max_trace_lower,leading_alpha_max,runtime_seconds,error
Shell_B_800km,0.23947368421052628,1.0,baseline,1.0,1.0,1.0,True,2,67,8,False,complex_no_crossing,nan,nan,nan,True,671.7171717171717,-0.03176774567682196,-0.037500000000000006,-0.0012442163763555867,0.9354837499558926,
Shell_B_800km,0.23947368421052628,3.5789473684210527,baseline,1.0,1.0,1.0,True,2,19,7,False,complex_no_crossing,nan,nan,nan,True,186.86868686868686,-0.029258722078345657,-0.037500000000000006,-0.004026468555642506,0.959016667038668,
Shell_B_800km,0.23947368421052628,6.157894736842105,baseline,1.0,1.0,1.0,True,2,11,6,False,complex_no_crossing,nan,nan,nan,True,106.06060606060606,-0.0261479901323015,-0.037500000000000006,-0.005,0.9083234590361826,
Shell_B_800km,0.23947368421052628,8.736842105263158,baseline,1.0,1.0,1.0,True,2,8,5,False,complex_no_crossing,nan,nan,nan,True,75.75757575757575,-0.022273122470994562,-0.037500000000000006,-0.005,0.8685709579731338,
Shell_B_800km,0.23947368421052628,11.31578947368421,baseline,1.0,1.0,1.0,True,2,7,4,False,complex_no_crossing,nan,nan,nan,True,65.65656565656565,-0.017717266959391118,-0.037500000000000006,-0.002763109627744919,0.8454003749648109,
Shell_B_800km,0.23947368421052628,13.894736842105264,baseline,1.0,1.0,1.0,True,2,6,3,False,complex_no_crossing,nan,nan,nan,True,55.55555555555556,-0.012991953827977628,-0.037500000000000006,-0.0010534866418626285,0.8867344169993885,
Shell_B_800km,0.23947368421052628,16.473684210526315,baseline,1.0,1.0,1.0,True,2,5,3,False,complex_no_crossing,nan,nan,nan,True,45.45454545454545,-0.013233384670614665,-0.037500000000000006,-0.005,0.8123520409571938,
Shell_B_800km,0.23947368421052628,19.05263157894737,baseline,1.0,1.0,1.0,True,2,4,3,False,complex_no_crossing,nan,nan,nan,True,35.35353535353535,-0.01362745762448303,-0.037500000000000006,-0.005,0.8058337910333648,
Shell_B_800km,0.23947368421052628,21.63157894736842,baseline,1.0,1.0,1.0,True,2,4,2,False,complex_no_crossing,nan,nan,nan,True,35.35353535353535,-0.008731781629486433,-0.037500000000000006,-0.005,0.7935230830335058,
Shell_B_800km,0.23947368421052628,24.210526315789473,baseline,1.0,1.0,1.0,True,2,3,2,False,complex_no_crossing,nan,nan,nan,True,25.252525252525253,-0.008708289189604233,-0.037500000000000006,-0.005,0.7997035410371609,
Shell_B_800km,0.23947368421052628,26.789473684210527,baseline,1.0,1.0,1.0,True,2,3,2,False,complex_no_crossing,nan,nan,nan,True,25.252525252525253,-0.00870184244685851,-0.037500000000000006,-0.005,0.7901301250094548,
Shell_B_800km,0.23947368421052628,29.36842105263158,baseline,1.0,1.0,1.0,True,2,3,2,False,complex_no_crossing,nan,nan,nan,True,25.252525252525253,-0.00872167589552577,-0.037500000000000006,-0.005,0.7817136669764295,
Shell_B_800km,0.23947368421052628,31.94736842105263,baseline,1.0,1.0,1.0,True,2,3,2,False,complex_no_crossing,nan,nan,nan,True,25.252525252525253,-0.008785834198469785,-0.037500000000000006,-0.005,0.7761609999579377,
Shell_B_800km,0.23947368421052628,34.526315789473685,baseline,1.0,1.0,1.0,True,2,3,2,False,complex_no_crossing,nan,nan,nan,True,25.252525252525253,-0.008937846602891994,-0.037500000000000006,-0.005,0.7764878330053762,
Shell_B_800km,0.23947368421052628,37.10526315789474,baseline,1.0,1.0,1.0,True,2,3,1,False,complex_no_crossing,nan,nan,nan,True,25.252525252525253,-0.005839126771733873,-0.037500000000000006,-0.005,0.7623660420067608,
Shell_B_800km,0.23947368421052628,39.68421052631579,baseline,1.0,1.0,1.0,True,2,2,1,False,complex_no_crossing,nan,nan,nan,True,15.15151515151515,-0.005769205057574002,-0.037500000000000006,-0.005,0.7664710420067422,
Shell_B_800km,0.23947368421052628,42.26315789473684,baseline,1.0,1.0,1.0,True,2,2,1,False,complex_no_crossing,nan,nan,nan,True,15.15151515151515,-0.005698059423770812,-0.037500000000000006,-0.005,0.7608335000113584,
