shell_name,rho_fraction,gamma_multiplier,eta_label,eta_SD,eta_SR,eta_RD,branch_found,n_branches,n_points_lower,n_complex_points,hopf_found,hopf_outcome,hopf_L_c,hopf_omega,hopf_dalpha_dL,fold_found,L_fold,min_alpha_complex,max_trace_lower,leading_alpha_max,runtime_seconds,error
Shell_C_1000km,0.14473684210526316,13.894736842105264,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.891084624978248,
Shell_C_1000km,0.14473684210526316,16.473684210526315,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9077034999500029,
Shell_C_1000km,0.14473684210526316,19.05263157894737,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9003547089523636,
Shell_C_1000km,0.14473684210526316,21.63157894736842,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9153506250004284,
Shell_C_1000km,0.14473684210526316,24.210526315789473,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9046616669511423,
Shell_C_1000km,0.14473684210526316,26.789473684210527,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9070592920179479,
Shell_C_1000km,0.14473684210526316,29.36842105263158,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.921272500010673,
Shell_C_1000km,0.14473684210526316,31.94736842105263,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9236062919953838,
Shell_C_1000km,0.14473684210526316,34.526315789473685,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9369591670110822,
Shell_C_1000km,0.14473684210526316,37.10526315789474,baseline,1.0,1.0,1.0,False,2,1,0,False,no_branch,nan,nan,nan,False,nan,nan,nan,nan,0.9265491659753025,
